WAVELENGTH,FLUX,ERROR
1234.01129005,2.73384982908e-13,2.26398523435e-15
1234.59456749,3.04549180653e-13,2.32400295193e-15
1235.17784333,3.55522965501e-13,2.57488589196e-15
1235.76111757,3.68847833504e-13,2.53997792971e-15
1236.34439021,4.04756243348e-13,2.70016085166e-15
1236.92766124,4.06228429188e-13,2.68090485892e-15
1237.51093066,4.15094995008e-13,2.73711134043e-15
1238.09419849,3.90400633746e-13,2.6084617717e-15
1238.67746471,3.88081241533e-13,2.62691111447e-15
1239.26072932,3.71424487638e-13,2.59157392564e-15
1239.84399233,3.96996079966e-13,2.56604234418e-15
1240.42725374,4.09699460927e-13,2.71790715089e-15
1241.01051354,4.19352271133e-13,2.6834876189e-15
1241.59377174,4.15017053717e-13,2.69173913001e-15
1242.17702834,4.06153849632e-13,2.68254036023e-15
1242.76028333,4.04772165222e-13,2.65589130955e-15
1243.34353672,3.98788779368e-13,2.61598063742e-15
1243.92678851,3.99221250819e-13,2.64803942319e-15
1244.51003869,3.90849151884e-13,2.5687065092e-15
1245.09328727,3.91447976148e-13,2.58553515159e-15
1245.67653424,3.67269993653e-13,2.48875195671e-15
1246.25977961,3.34561515597e-13,2.36426144559e-15
1246.84302338,2.95182178735e-13,2.27072705194e-15
1247.42626554,2.74229094847e-13,2.17604558725e-15
1248.0095061,2.38218003098e-13,1.99010166962e-15
1248.59274506,2.22378853479e-13,1.97174113235e-15
1249.17598241,2.17145606922e-13,1.90393813254e-15
1249.75921816,1.86720673186e-13,1.78634484865e-15
1250.3424523,1.83176302572e-13,1.7755919826e-15
1250.92568484,1.79657960935e-13,1.73643615723e-15
1251.50891578,1.9294625658e-13,1.76691864536e-15
1252.09214512,2.10640878198e-13,1.88656925668e-15
1252.67537285,2.10810023218e-13,1.89259322982e-15
1253.25859898,2.13105194394e-13,1.89238601698e-15
1253.8418235,2.13155309965e-13,1.88377928387e-15
1254.42504642,2.29791689761e-13,1.95540832067e-15
1255.00826774,2.16296808697e-13,1.88952203958e-15
1255.59148745,2.60441799927e-13,2.06057623492e-15
1256.17470556,2.61747174442e-13,2.08001723912e-15
1256.75792207,2.81979775294e-13,2.13866587189e-15
1257.34113697,2.8306518465e-13,2.1725673718e-15
1257.92435027,2.70455190076e-13,2.08913460386e-15
1258.50756197,2.35440876798e-13,1.97165232685e-15
1259.09077207,1.77029683455e-13,1.66211335358e-15
1259.67398056,1.36118794722e-13,1.47790114322e-15
1260.25718744,1.15972092713e-13,1.37172676664e-15
1260.84039273,1.15293445605e-13,1.37674427743e-15
1261.42359641,1.48810769284e-13,1.49709053184e-15
1262.00679848,1.71777094247e-13,1.69469757189e-15
1262.58999896,1.93313890878e-13,1.73372758946e-15
1263.17319783,1.90764071469e-13,1.77823394625e-15
1263.75639509,1.74593905129e-13,1.64716442762e-15
1264.33959076,1.55777293636e-13,1.58910043106e-15
1264.92278482,1.26169697704e-13,1.38178398959e-15
1265.50597728,1.15759829603e-13,1.36161034001e-15
1266.08916813,1.26070344513e-13,1.38999849841e-15
1266.67235738,1.51295688598e-13,1.56553737153e-15
1267.25554503,1.71988975388e-13,1.61949411368e-15
1267.83873107,1.83088598195e-13,1.7015429959e-15
1268.42191552,2.21636348721e-13,1.84853090054e-15
1269.00509835,2.32079925565e-13,1.89813617316e-15
1269.58827959,2.45879120025e-13,1.94370819595e-15
1270.17145922,2.3501467597e-13,1.91750317277e-15
1270.75463725,2.421880396e-13,1.92708676639e-15
1271.33781368,2.12373792844e-13,1.8316578554e-15
1271.9209885,1.77940370729e-13,1.64484808414e-15
1272.50416172,1.89379412672e-13,1.71297670412e-15
1273.08733334,1.92321004209e-13,1.6920630087e-15
1273.67050335,2.01771737182e-13,1.77801933295e-15
1274.25367176,2.08867688046e-13,1.78946784209e-15
1274.83683857,2.03124154356e-13,1.78741051466e-15
1275.42000377,1.89313333357e-13,1.70483619989e-15
1276.00316738,1.84273824323e-13,1.67534537319e-15
1276.58632938,1.68740962361e-13,1.60954049714e-15
1277.16948977,1.73122962129e-13,1.62031556457e-15
1277.75264856,1.92129917841e-13,1.7246324261e-15
1278.33580575,2.09133262248e-13,1.78138654152e-15
1278.91896134,2.1621943616e-13,1.87301161691e-15
1279.50211533,2.21803765986e-13,1.82602610656e-15
1280.08526771,2.26229840353e-13,1.86217734582e-15
1280.66841849,2.39161447957e-13,1.93892749983e-15
1281.25156766,2.6750286073e-13,1.97889737561e-15
1281.83471524,2.99379660388e-13,2.1935920741e-15
1282.41786121,3.0792985057e-13,2.17627500146e-15
1283.00100557,3.22526674584e-13,2.22126978849e-15
1283.58414834,3.16484598272e-13,2.23893468268e-15
1284.1672895,3.11741118332e-13,2.15295615705e-15
1284.75042906,3.19903698481e-13,2.24712699012e-15
1285.33356701,3.20938457268e-13,2.19869839039e-15
1285.91670337,2.79896618129e-13,2.03679116164e-15
1286.49983812,2.66236691382e-13,2.03498544979e-15
1287.08297127,2.79224564378e-13,2.10264784089e-15
1287.66610281,2.76688516683e-13,2.04847648544e-15
1288.24923275,2.66849012984e-13,2.03856727165e-15
1288.83236109,2.68983651562e-13,1.99412011853e-15
1289.41548783,2.50055455103e-13,1.9713933108e-15
1289.99861296,2.3589138359e-13,1.9232977317e-15
1290.5817365,2.48199269251e-13,1.97038684846e-15
1291.16485842,2.60056278379e-13,1.99205539064e-15
1291.74797875,2.64490123919e-13,2.01689132901e-15
1292.33109748,2.68815251155e-13,2.03879668586e-15
1292.9142146,2.63460877303e-13,2.02398096815e-15
1293.49733012,2.30250941601e-13,1.86009041655e-15
1294.08044403,1.95904376207e-13,1.78247440891e-15
1294.66355635,1.77621458633e-13,1.65960459818e-15
1295.24666706,1.81713961856e-13,1.68062190002e-15
1295.82977617,1.68963391959e-13,1.63250411954e-15
1296.41288367,1.72996846396e-13,1.62733119912e-15
1296.99598957,1.85591116701e-13,1.70081775098e-15
1297.57909388,1.81560010032e-13,1.69729513279e-15
1298.16219657,1.77701510865e-13,1.68729711349e-15
1298.74529767,1.7636551966e-13,1.63306655438e-15
1299.32839716,1.63440243223e-13,1.62253570208e-15
1299.91149506,1.60516015479e-13,1.57122832404e-15
1300.49459134,1.59199310607e-13,1.60197722866e-15
1301.07768603,1.56264751287e-13,1.53211690142e-15
1301.66077911,1.32308119211e-13,1.49007489728e-15
1302.2438706,1.33944518706e-13,1.41995555399e-15
1302.82696048,1.23005749724e-13,1.41764661097e-15
1303.41004875,1.21923385775e-13,1.38879222369e-15
1303.99313543,1.23104547427e-13,1.40462920466e-15
1304.5762205,1.1945655174e-13,1.35719966681e-15
1305.15930397,1.43139340845e-13,1.51462221778e-15
1305.74238584,1.54608383577e-13,1.55107687583e-15
1306.3254661,1.82758753043e-13,1.72332254496e-15
1306.90854477,2.15435116628e-13,1.84480106951e-15
1307.49162183,2.24293309426e-13,1.90922946029e-15
1308.07469729,2.19670992426e-13,1.86510052688e-15
1308.65777114,1.89913769072e-13,1.74950536676e-15
1309.2408434,1.69653087288e-13,1.62880389034e-15
1309.82391405,1.50682547377e-13,1.57446232435e-15
1310.4069831,1.73173313562e-13,1.63271873284e-15
1310.99005054,1.90508699813e-13,1.76458010051e-15
1311.57311639,1.96580005296e-13,1.79193219474e-15
1312.15618063,2.33397589651e-13,1.94541030138e-15
1312.73924327,2.55775763549e-13,2.00633087488e-15
1313.32230431,2.93107869931e-13,2.17986422378e-15
1313.90536375,3.05716585715e-13,2.20200639529e-15
1314.48842158,3.17834294004e-13,2.24239809721e-15
1315.07147782,3.18643145522e-13,2.26577614528e-15
1315.65453245,2.97372352442e-13,2.18679105283e-15
1316.23758548,2.77773814801e-13,2.11469578715e-15
1316.8206369,2.38319607458e-13,1.96736006098e-15
1317.40368673,2.40377095618e-13,1.95751005085e-15
1317.98673495,2.40828499673e-13,1.98930242012e-15
1318.56978157,2.63271370226e-13,2.09707529572e-15
1319.15282659,2.77118652722e-13,2.09037788087e-15
1319.73587,2.80210987931e-13,2.1202017282e-15
1320.31891182,3.03449275471e-13,2.24316774488e-15
1320.90195203,3.14065115369e-13,2.24740080709e-15
1321.48499064,3.11291295808e-13,2.25769484471e-15
1322.06802765,3.14358497318e-13,2.29965544381e-15
1322.65106306,2.94902640903e-13,2.19735150696e-15
1323.23409686,2.73302191583e-13,2.14787204214e-15
1323.81712906,2.45902601473e-13,1.97723227248e-15
1324.40015967,2.32642124506e-13,1.98199816768e-15
1324.98318866,2.60836875812e-13,2.06213773164e-15
1325.56621606,2.80745533506e-13,2.12400556381e-15
1326.14924186,2.91744476214e-13,2.21591925707e-15
1326.73226605,3.00090129952e-13,2.26357820914e-15
1327.31528864,2.70779128038e-13,2.11298628127e-15
1327.89830963,2.59549748152e-13,2.09902901673e-15
1328.48132902,2.40252061838e-13,1.96983181408e-15
1329.06434681,2.29799217751e-13,1.95017619659e-15
1329.64736299,2.17741779234e-13,1.91147919964e-15
1330.23037757,2.3450563308e-13,1.98959103799e-15
1330.81339056,2.88209009212e-13,2.17678563308e-15
1331.39640194,3.05782042803e-13,2.25941175106e-15
1331.97941171,3.20877402972e-13,2.34639673903e-15
1332.56241989,3.26787371717e-13,2.34271871121e-15
1333.14542646,3.05300408908e-13,2.30584222703e-15
1333.72843144,2.46219914586e-13,2.02433619016e-15
1334.31143481,1.82214550568e-13,1.74120205244e-15
1334.89443658,1.5326711105e-13,1.63168266866e-15
1335.47743674,1.55752152492e-13,1.64717922854e-15
1336.06043531,1.72206659454e-13,1.67615202315e-15
1336.64343228,2.21835557659e-13,1.98639403997e-15
1337.22642764,2.68613145573e-13,2.14337996389e-15
1337.8094214,3.12435946031e-13,2.35657976978e-15
1338.39241356,3.51839668631e-13,2.41386671821e-15
1338.97540412,3.55128584871e-13,2.53422037308e-15
1339.55839307,3.4879264782e-13,2.4214817899e-15
1340.14138043,3.50100285667e-13,2.50210238365e-15
1340.72436618,3.28969201248e-13,2.37425206443e-15
1341.30735034,3.27018425436e-13,2.4494259208e-15
1341.89033289,3.17031176542e-13,2.3140641363e-15
1342.47331384,3.0375033767e-13,2.3420082672e-15
1343.05629318,2.7736569995e-13,2.22116618208e-15
1343.63927093,2.60484622752e-13,2.14290633455e-15
1344.22224707,2.33353875582e-13,2.04178647105e-15
1344.80522162,2.1615971697e-13,1.96645720505e-15
1345.38819456,2.11487971178e-13,1.9209665873e-15
1345.9711659,2.22891336414e-13,2.01050473342e-15
1346.55413564,2.34620245144e-13,2.03490404474e-15
1347.13710378,2.1369760242e-13,1.96263116806e-15
1347.72007031,2.23411073403e-13,1.9976649381e-15
1348.30303525,2.23229329038e-13,1.98757811331e-15
1348.88599858,2.29618978877e-13,2.02404757228e-15
1349.46896032,2.19612110548e-13,2.00353350161e-15
1350.05192045,2.04348793693e-13,1.9067725081e-15
1350.63487898,2.10959007751e-13,1.9705052558e-15
1351.21783591,2.2386482918e-13,2.02294490398e-15
1351.80079123,2.38882822548e-13,2.08566378887e-15
1352.38374496,2.28341778767e-13,2.05771225752e-15
1352.96669709,2.20440202781e-13,1.99718390831e-15
1353.54964761,2.14993946479e-13,1.98786673119e-15
1354.13259653,2.24090477599e-13,2.06648920117e-15
1354.71554385,2.52074510778e-13,2.15329657814e-15
1355.29848957,2.7651026732e-13,2.27754287413e-15
1355.88143369,2.89158287942e-13,2.30895041955e-15
1356.46437621,2.78535340214e-13,2.31581064448e-15
1357.04731713,2.79344591357e-13,2.26476968294e-15
1357.63025644,2.77117542003e-13,2.31576624173e-15
1358.21319416,2.55410215748e-13,2.25281794263e-15
1358.79613027,2.37748835507e-13,2.07905517953e-15
1359.37906478,2.31464667237e-13,2.09054069095e-15
1359.96199769,2.1964943763e-13,2.02354434111e-15
1360.544929,2.15596689528e-13,1.99090831959e-15
1361.12785871,2.0832070028e-13,1.97238497223e-15
1361.71078682,2.01843602623e-13,1.97464211204e-15
1362.29371333,2.01632952735e-13,1.94799306136e-15
1362.87663824,2.08733099917e-13,2.01719474781e-15
1363.45956154,2.06188129257e-13,1.91542364396e-15
1364.04248324,2.11634587089e-13,2.02839904182e-15
1364.62540335,1.9856429966e-13,1.92819683515e-15
1365.20832185,2.11439462629e-13,1.98108051084e-15
1365.79123875,2.08424178852e-13,2.02226406181e-15
1366.37415405,1.98339304057e-13,1.94882931316e-15
1366.95706775,1.98517115004e-13,1.94368599457e-15
1367.53997985,1.80288866787e-13,1.85418485075e-15
1368.12289035,1.84402732599e-13,1.85602756489e-15
1368.70579924,1.75221210043e-13,1.8255376763e-15
1369.28870654,1.66127764254e-13,1.8177301927e-15
1369.87161223,1.58362194305e-13,1.76118329011e-15
1370.45451633,1.74446936326e-13,1.84027938943e-15
1371.03741882,1.71804415625e-13,1.79469256572e-15
1371.62031972,1.78397883754e-13,1.84335798012e-15
1372.20321901,2.01976552249e-13,2.00676750193e-15
1372.7861167,2.0059173991e-13,1.99785735002e-15
1373.36901279,2.01200517163e-13,1.97598899547e-15
1373.95190728,1.85120255593e-13,1.90851901628e-15
1374.53480017,1.83333016634e-13,1.87814753503e-15
1375.11769145,1.95203298286e-13,1.99680648493e-15
1375.70058114,2.10947515688e-13,2.02396616724e-15
1376.28346923,2.31282684092e-13,2.22161020958e-15
1376.86635571,2.47467439034e-13,2.21991550461e-15
1377.4492406,2.55502686934e-13,2.26108425466e-15
1378.03212388,2.46223018107e-13,2.21363251543e-15
1378.61500557,2.31832877996e-13,2.20121454624e-15
1379.19788565,2.20804780287e-13,2.07996543591e-15
1379.78076413,1.95735492183e-13,2.02258968198e-15
1380.36364102,1.9508385714e-13,1.9689215577e-15
1380.9465163,1.9076754781e-13,1.9996038582e-15
1381.52938998,2.03134147771e-13,2.00399233003e-15
1382.11226206,2.11930705658e-13,2.13425519869e-15
1382.69513254,2.12536664434e-13,2.08794313006e-15
1383.27800142,2.26612253851e-13,2.16683201654e-15
1383.8608687,2.23413453085e-13,2.14100441675e-15
1384.44373437,2.29005336052e-13,2.1985725826e-15
1385.02659845,2.51992861188e-13,2.24989476156e-15
1385.60946093,2.77167331642e-13,2.42353171688e-15
1386.1923218,2.7644040417e-13,2.41577603648e-15
1386.77518108,2.83514108406e-13,2.45032877672e-15
1387.35803876,3.15607302747e-13,2.59507434246e-15
1387.94089483,3.24518206551e-13,2.59555537226e-15
1388.52374931,3.85860557657e-13,2.87204389833e-15
1389.10660218,4.214513665e-13,2.97135804999e-15
1389.68945345,4.39396090135e-13,3.0666241509e-15
1390.27230313,4.67720831369e-13,3.17398260083e-15
1390.8551512,4.36496489641e-13,3.08840369996e-15
1391.43799767,4.01516144494e-13,2.9819925087e-15
1392.02084255,3.56654692465e-13,2.76519608003e-15
1392.60368582,3.03294000703e-13,2.5900864335e-15
1393.18652749,2.78314545997e-13,2.39603161348e-15
1393.76936756,2.76436229785e-13,2.49219316986e-15
1394.35220603,3.21147093538e-13,2.60292622882e-15
1394.9350429,3.45941261231e-13,2.77761404922e-15
1395.51787818,3.95139002096e-13,2.93634648132e-15
1396.10071185,3.98539312022e-13,2.98639578145e-15
1396.68354392,4.05415855035e-13,2.96941172943e-15
1397.26637439,4.15824028552e-13,3.06939192234e-15
1397.84920326,4.22575095383e-13,3.12060309443e-15
1398.43203053,4.11789736489e-13,2.97347458109e-15
1399.01485619,4.09537366612e-13,3.03318887987e-15
1399.59768026,4.25917526823e-13,3.08519190101e-15
1400.18050273,4.12676629846e-13,3.01034366481e-15
1400.7633236,3.87361445521e-13,2.95663113778e-15
1401.34614287,3.39217325811e-13,2.82426653894e-15
1401.92896054,2.84868949539e-13,2.55349116674e-15
1402.51177661,2.65069554326e-13,2.473936239e-15
1403.09459108,2.5077907439e-13,2.36917534997e-15
1403.67740394,3.02318039906e-13,2.64342153715e-15
1404.26021521,3.23351973591e-13,2.72202920622e-15
1404.84302488,3.25734884631e-13,2.70337265061e-15
1405.42583295,3.2613001933e-13,2.7529113191e-15
1406.00863942,3.42351318763e-13,2.83905265481e-15
1406.59144428,3.44189530439e-13,2.79947500332e-15
1407.17424755,3.23006771228e-13,2.74511863641e-15
1407.75704922,3.20553474755e-13,2.73324090069e-15
1408.33984929,2.89040193471e-13,2.53430177812e-15
1408.92264776,2.60128959409e-13,2.41903223817e-15
1409.50544463,2.50847148919e-13,2.44568868931e-15
1410.08823989,2.12699816428e-13,2.21822820009e-15
1410.67103356,2.08232192782e-13,2.17804371101e-15
1411.25382563,1.9562864498e-13,2.1499589714e-15
1411.8366161,2.00387009968e-13,2.1576258463e-15
1412.41940497,1.81231854367e-13,2.07739747685e-15
1413.00219224,1.95889072218e-13,2.13083618691e-15
1413.5849779,2.00648718721e-13,2.18341644381e-15
1414.16776197,1.9011495027e-13,2.09024467262e-15
1414.75054444,1.98584179053e-13,2.16328719697e-15
1415.33332531,2.14769705195e-13,2.23592269612e-15
1415.91610458,2.01315254698e-13,2.22489601311e-15
1416.49888225,2.07699460566e-13,2.21981929865e-15
1417.08165832,1.94285033478e-13,2.14903391411e-15
1417.66443279,1.83868664179e-13,2.08022445195e-15
1418.24720566,1.92348007452e-13,2.17275238326e-15
1418.82997693,1.99559301317e-13,2.19354767135e-15
1419.4127466,2.00926236639e-13,2.23849065518e-15
1419.99551467,2.07659809959e-13,2.20663168179e-15
1420.57828115,2.06556917519e-13,2.3035702863e-15
1421.16104602,2.03686182734e-13,2.21281846501e-15
1421.74380929,1.99147159158e-13,2.26479928477e-15
1422.32657096,2.09806938268e-13,2.27373163805e-15
1422.90933104,2.28750257167e-13,2.39031105914e-15
1423.49208951,2.07444095435e-13,2.25882711485e-15
1424.07484638,2.09121895149e-13,2.31656549124e-15
1424.65760166,1.94246174244e-13,2.19715169459e-15
1425.24035533,2.09508691605e-13,2.29659165403e-15
1425.82310741,2.26691199415e-13,2.39069588298e-15
1426.40585788,2.42977036352e-13,2.49746229624e-15
1426.98860676,2.51226193112e-13,2.56914313625e-15
1427.57135403,2.69642606719e-13,2.59988464042e-15
1428.15409971,2.73178481262e-13,2.65998376304e-15
1428.73684379,2.77146660659e-13,2.67486608487e-15
1429.31958626,2.73513753571e-13,2.64175643401e-15
1429.90232714,2.3902111771e-13,2.51200419698e-15
1430.48506642,2.04453887009e-13,2.27820151492e-15
1431.0678041,1.94327314791e-13,2.26849211351e-15
1431.65054018,1.71950443032e-13,2.08362866281e-15
1432.23327466,1.81205143873e-13,2.18609540974e-15
1432.81600754,1.82760096408e-13,2.16230293601e-15
1433.39873882,1.69760738507e-13,2.1256632665e-15
1433.9814685,1.85552739497e-13,2.19768452759e-15
1434.56419659,1.96143945946e-13,2.2744346816e-15
1435.14692307,1.84389133382e-13,2.18385307085e-15
1435.72964795,2.10613608535e-13,2.35679438307e-15
1436.31237124,2.12465962378e-13,2.3671772262e-15
1436.89509292,2.3874699845e-13,2.53517503221e-15
1437.47781301,2.36093114106e-13,2.53444238683e-15
1438.0605315,2.49103465894e-13,2.50441872713e-15
1438.64324838,2.3058519333e-13,2.47663740631e-15
