WAVELENGTH,FLUX,ERROR
1499.0,3.22101577789e-12,3.73954275385e-14
1500.0,3.21714252596e-12,3.93337643034e-14
1501.0,3.25799018282e-12,4.17141298352e-14
1502.0,3.23536828829e-12,4.30502251294e-14
1503.0,3.30958343652e-12,4.63294839496e-14
1504.0,3.2626677224e-12,4.22200046527e-14
1505.0,3.2989788891e-12,3.96145909264e-14
1506.0,3.36395073612e-12,3.88934412182e-14
1507.0,3.26470752361e-12,3.74400250837e-14
1508.0,3.27861390255e-12,3.71955668756e-14
1509.0,3.32747746056e-12,3.62952168534e-14
1510.0,3.42722038438e-12,3.66687111174e-14
1511.0,3.39932250236e-12,3.67999368739e-14
1512.0,3.45909764033e-12,3.76177075854e-14
1513.0,3.42680245103e-12,3.7899850952e-14
1514.0,3.52582812585e-12,3.96016269829e-14
1515.0,3.48657661899e-12,4.0957278452e-14
1516.0,3.49655214467e-12,4.26972910583e-14
1517.0,3.47046427554e-12,4.49600114897e-14
1518.0,3.43508040175e-12,4.73718557564e-14
1519.0,3.37288410447e-12,4.57737798242e-14
1520.0,3.39786738893e-12,4.27235778817e-14
1521.0,3.34521028212e-12,4.03811458857e-14
1522.0,3.42538374798e-12,3.94850657037e-14
1523.0,3.32845635633e-12,3.86417191632e-14
1524.0,3.25312932344e-12,3.72819900796e-14
1525.0,3.31635492167e-12,3.69718109902e-14
1526.0,3.30703064381e-12,3.67022723354e-14
1527.0,2.69273454582e-12,3.37879490128e-14
1528.0,3.12729474084e-12,3.74157230198e-14
1529.0,3.12409195428e-12,3.87724286206e-14
1530.0,2.97985017895e-12,3.85719613252e-14
1531.0,2.95169815577e-12,3.99145260128e-14
1532.0,2.92762353376e-12,4.23370563918e-14
1533.0,2.96026056134e-12,4.38754288994e-14
1534.0,3.00021763934e-12,4.72368914842e-14
1535.0,3.02458274671e-12,4.46574571803e-14
1536.0,2.92551982834e-12,4.0535295188e-14
1537.0,2.97179533597e-12,3.93552433331e-14
1538.0,2.85513422047e-12,3.70819280835e-14
1539.0,2.90522892901e-12,3.77077789077e-14
1540.0,2.81381814472e-12,3.6099023573e-14
1541.0,2.44817230103e-12,3.37836173191e-14
1542.0,2.15234792033e-12,3.1783451309e-14
1543.0,1.61280839767e-12,2.8636856831e-14
1544.0,1.0526458591e-12,2.44972430076e-14
1545.0,6.57994865302e-13,2.21039347371e-14
1546.0,7.55116607224e-13,2.34020417269e-14
1547.0,1.11281624685e-12,2.8390895633e-14
1548.0,1.34340952719e-12,3.14345644341e-14
1549.0,1.8610805387e-12,3.82635570192e-14
1550.0,3.63088122706e-12,5.34111149565e-14
1551.0,4.15069672419e-12,5.43273193958e-14
1552.0,4.38848729806e-12,5.23654995846e-14
1553.0,4.60420173109e-12,5.06258053473e-14
1554.0,4.429633146e-12,4.91449863976e-14
1555.0,3.89416903011e-12,4.4572813816e-14
1556.0,3.48901187057e-12,4.18773004449e-14
1557.0,3.34675004923e-12,4.06054381626e-14
1558.0,3.01240204989e-12,3.90532601892e-14
1559.0,3.02383815282e-12,3.90677321395e-14
1560.0,2.87083699659e-12,3.90159045728e-14
1561.0,2.87000519931e-12,4.03879580866e-14
1562.0,2.89983706694e-12,4.20539938752e-14
1563.0,2.84871118272e-12,4.28240776128e-14
1564.0,2.90367888501e-12,4.55040089092e-14
1565.0,2.83383955834e-12,4.74038191014e-14
1566.0,2.98939321242e-12,5.07799806445e-14
1567.0,2.67827289757e-12,4.99032788682e-14
1568.0,2.87288930412e-12,4.68464948752e-14
1569.0,2.83419158525e-12,4.43262239186e-14
1570.0,2.89367424926e-12,4.28143732359e-14
1571.0,2.90325242541e-12,4.14975817309e-14
1572.0,2.79171114499e-12,4.04675046044e-14
1573.0,2.91804183652e-12,4.03930729269e-14
1574.0,2.93805649831e-12,4.02917511117e-14
1575.0,2.84031249647e-12,4.06972498037e-14
1576.0,2.96478364486e-12,4.16329393274e-14
1577.0,2.9146845554e-12,4.20039942833e-14
1578.0,2.90129400759e-12,4.36615896902e-14
1579.0,3.04068086651e-12,4.51060840729e-14
1580.0,2.97890878502e-12,4.7495104883e-14
1581.0,3.03225850733e-12,4.95313143125e-14
1582.0,3.02320955832e-12,5.2006591401e-14
1583.0,3.05188350426e-12,6.02760427448e-14
1584.0,3.0144920479e-12,5.48508094019e-14
1585.0,2.95616516479e-12,5.03747397669e-14
1586.0,2.96000984668e-12,4.74107788408e-14
1587.0,3.01571914652e-12,4.6607343461e-14
1588.0,2.97766664639e-12,4.52012982081e-14
1589.0,3.0472225655e-12,4.44567547566e-14
1590.0,3.04739870315e-12,4.44630048294e-14
1591.0,2.99474981121e-12,4.34047565876e-14
1592.0,2.91209639511e-12,4.33678667383e-14
1593.0,2.97553972582e-12,4.43153612753e-14
1594.0,2.96977301306e-12,4.52376750945e-14
1595.0,2.97054254948e-12,4.67695171858e-14
1596.0,2.85578543893e-12,4.74994362396e-14
1597.0,2.7982897339e-12,4.92846089385e-14
1598.0,2.85738476253e-12,5.02776522245e-14
1599.0,2.79417922617e-12,5.30988268e-14
1600.0,2.99775605182e-12,7.02586532037e-14
1601.0,2.88042826449e-12,5.73491097874e-14
1602.0,2.71566352539e-12,5.27001146836e-14
1603.0,2.77132595417e-12,4.90704943743e-14
1604.0,2.74955769268e-12,4.69436844084e-14
1605.0,2.66044585969e-12,4.63960427806e-14
1606.0,2.67358112005e-12,4.52690724354e-14
1607.0,2.69837683707e-12,4.47124185091e-14
1608.0,2.6219967617e-12,4.39023723322e-14
1609.0,2.2934769525e-12,4.16924975261e-14
1610.0,2.55325731575e-12,4.40361156129e-14
1611.0,2.61045956767e-12,4.46216097697e-14
1612.0,2.61534918747e-12,4.65585662146e-14
1613.0,2.56557777698e-12,4.75464900953e-14
1614.0,2.6431799146e-12,4.99522877177e-14
1615.0,2.77343228735e-12,5.22748820379e-14
1616.0,2.58115218262e-12,5.39006358458e-14
1617.0,2.73636029178e-12,7.51349746478e-14
1618.0,2.59224190935e-12,6.08608472101e-14
1619.0,2.74122977442e-12,5.54691391647e-14
1620.0,2.71136311888e-12,5.21280617183e-14
1621.0,2.56805004854e-12,4.91210145558e-14
1622.0,2.61403294132e-12,4.72011262699e-14
1623.0,2.65300157884e-12,4.64172412009e-14
1624.0,2.6197233569e-12,4.62247255063e-14
1625.0,2.65564376447e-12,4.5917959409e-14
1626.0,2.52751173476e-12,4.48284343066e-14
1627.0,2.41065376136e-12,4.47227643844e-14
1628.0,2.60848315451e-12,4.63974150065e-14
1629.0,2.47563769894e-12,4.65237923113e-14
1630.0,2.48909370483e-12,4.80883166753e-14
1631.0,2.46655088847e-12,4.90595465437e-14
1632.0,2.47072945257e-12,5.11641838795e-14
1633.0,2.43619323287e-12,5.24449478798e-14
1634.0,2.36322297234e-12,5.5744363701e-14
